id,marginal
4492,5.80E-05
4493,6.33E-05
4494,6.65E-05
4495,6.79E-05
4496,6.87E-05
4497,7.08E-05
4498,7.68E-05
4499,8.98E-05
4500,0.000112598
4501,0.000147578
4502,0.000195759
4503,0.000256363
4504,0.000326439
4505,0.000400877
4506,0.000472928
4507,0.0005352
4508,0.000580985
4509,0.000605598
4510,0.000607399
4511,0.000588178
4512,0.00055281
4513,0.000508257
4514,0.000462176
4515,0.000421505
4516,0.00039132
4517,0.000374196
4518,0.000370111
4519,0.00037684
4520,0.000390676
4521,0.000407315
4522,0.000422703
4523,0.000433728
4524,0.000438618
4525,0.000437023
4526,0.000429769
4527,0.000418381
4528,0.000404516
4529,0.000389449
4530,0.000373779
4531,0.00035741
4532,0.000339794
4533,0.000320333
4534,0.000298778
4535,0.0002755
4536,0.000251545
4537,0.000228482
4538,0.000208115
4539,0.000192121
4540,0.000181719
4541,0.000177381
4542,0.000178655
4543,0.000184119
4544,0.000191523
4545,0.000198121
4546,0.000201181
4547,0.000198539
4548,0.000189068
4549,0.000172898
4550,0.00015134
4551,0.000126529
4552,0.000100898
4553,7.67E-05
4554,5.55E-05
4555,1.50E-05
4556,2.18E-05
4557,3.02E-05
4558,3.99E-05
4559,5.00E-05
4560,5.98E-05
4561,6.82E-05
4562,7.42E-05
4563,7.77E-05
4564,7.87E-05
4565,7.86E-05
4566,7.93E-05
4567,8.35E-05
4568,9.45E-05
4569,0.000115365
4570,0.000148482
4571,0.000195074
4572,0.000254498
4573,0.000323917
4574,0.000398292
4575,0.000470868
4576,0.000534144
4577,0.000581189
4578,0.000607007
4579,0.00060961
4580,0.000590491
4581,0.000554345
4582,0.000508119
4583,0.000459626
4584,0.000416073
4585,0.000382844
4586,0.000362774
4587,0.000355995
4588,0.00036031
4589,0.00037195
4590,0.000386514
4591,0.000399894
4592,0.00040901
4593,0.000412223
4594,0.000409381
4595,0.000401518
4596,0.000390304
4597,0.000377423
4598,0.000364044
4599,0.000350539
4600,0.000336518
4601,0.000321134
4602,0.000303544
4603,0.000283356
4604,0.000260914
4605,0.000237336
4606,0.000214331
4607,0.000193863
4608,0.000177747
4609,0.000167288
4610,0.000162994
4611,0.000164404
4612,0.00017008
4613,0.000177766
4614,0.000184746
4615,0.000188338
4616,0.000186435
4617,0.000177942
4618,0.000162986
4619,0.000142825
4620,0.000119503
4621,9.53E-05
4622,7.25E-05
4623,5.25E-05
4624,1.74E-05
4625,2.54E-05
4626,3.52E-05
4627,4.64E-05
4628,5.82E-05
4629,6.95E-05
4630,7.92E-05
4631,8.61E-05
4632,8.97E-05
4633,9.04E-05
4634,8.92E-05
4635,8.83E-05
4636,9.06E-05
4637,9.94E-05
4638,0.000117955
4639,0.000148862
4640,0.000193484
4641,0.000251331
4642,0.000319706
4643,0.000393675
4644,0.000466521
4645,0.000530674
4646,0.00057901
4647,0.000606233
4648,0.000609998
4649,0.000591459
4650,0.000555075
4651,0.000507713
4652,0.000457271
4653,0.00041117
4654,0.000375074
4655,0.000352073
4656,0.000342477
4657,0.000344167
4658,0.000353368
4659,0.000365639
4660,0.000376856
4661,0.000383983
4662,0.000385501
4663,0.000381423
4664,0.000372946
4665,0.000361845
4666,0.000349812
4667,0.000337914
4668,0.000326328
4669,0.000314419
4670,0.000301094
4671,0.000285311
4672,0.000266555
4673,0.000245133
4674,0.000222202
4675,0.000199559
4676,0.000179267
4677,0.00016323
4678,0.000152804
4679,0.000148518
4680,0.00014992
4681,0.000155583
4682,0.000163292
4683,0.000170402
4684,0.000174323
4685,0.000173032
4686,0.000165483
4687,0.000151792
4688,0.00013315
4689,0.000111484
4690,8.90E-05
4691,6.77E-05
4692,4.90E-05
4693,2.00E-05
4694,2.92E-05
4695,4.04E-05
4696,5.33E-05
4697,6.68E-05
4698,7.98E-05
4699,9.08E-05
4700,9.86E-05
4701,0.000102549
4702,0.000102775
4703,0.000100487
4704,9.79E-05
4705,9.80E-05
4706,0.00010439
4707,0.000120378
4708,0.000148779
4709,0.000191099
4710,0.000247013
4711,0.000313984
4712,0.000387217
4713,0.000460067
4714,0.000524936
4715,0.00057454
4716,0.0006033
4717,0.00060851
4718,0.000590959
4719,0.000554822
4720,0.00050682
4721,0.000454872
4722,0.000406562
4723,0.000367791
4724,0.000341903
4725,0.000329408
4726,0.000328308
4727,0.000334878
4728,0.000344693
4729,0.000353649
4730,0.000358769
4731,0.000358633
4732,0.000353384
4733,0.000344332
4734,0.000333318
4735,0.000322018
4736,0.000311402
4737,0.000301488
4738,0.000291445
4739,0.000279989
4740,0.000265926
4741,0.000248642
4742,0.000228399
4743,0.000206362
4744,0.000184367
4745,0.000164519
4746,0.00014876
4747,0.000138466
4748,0.000134177
4749,0.000135456
4750,0.000140918
4751,0.000148425
4752,0.000155445
4753,0.000159513
4754,0.000158714
4755,0.000152061
4756,0.000139659
4757,0.000122616
4758,0.000102728
4759,8.20E-05
4760,6.24E-05
4761,4.52E-05
4762,2.27E-05
4763,3.31E-05
4764,4.58E-05
4765,6.04E-05
4766,7.58E-05
4767,9.05E-05
4768,0.000102903
4769,0.000111632
4770,0.000115835
4771,0.000115606
4772,0.00011215
4773,0.000107768
4774,0.000105633
4775,0.000109389
4776,0.000122626
4777,0.000148281
4778,0.000188021
4779,0.000241692
4780,0.000306933
4781,0.000379112
4782,0.000451692
4783,0.000517082
4784,0.000567876
4785,0.000598235
4786,0.000605098
4787,0.000588871
4788,0.000553405
4789,0.000505219
4790,0.000452191
4791,0.000402009
4792,0.000360779
4793,0.000332083
4794,0.00031665
4795,0.000312644
4796,0.000316446
4797,0.000323698
4798,0.000330352
4799,0.000333497
4800,0.0003318
4801,0.000325489
4802,0.000315941
4803,0.000305017
4804,0.000294359
4805,0.000284846
4806,0.000276364
4807,0.000267939
4808,0.000258156
4809,0.000245709
4810,0.000229908
4811,0.000210974
4812,0.000190049
4813,0.000168958
4814,0.000149803
4815,0.000134513
4816,0.000124456
4817,0.000120171
4818,0.000121245
4819,0.000126357
4820,0.00013348
4821,0.000140226
4822,0.000144285
4823,0.000143868
4824,0.000138055
4825,0.000126939
4826,0.000111537
4827,9.35E-05
4828,7.47E-05
4829,5.68E-05
4830,4.12E-05
4831,2.54E-05
4832,3.71E-05
4833,5.13E-05
4834,6.77E-05
4835,8.49E-05
4836,0.000101326
4837,0.000115189
4838,0.00012485
4839,0.000129323
4840,0.000128624
4841,0.000123968
4842,0.000117743
4843,0.000113258
4844,0.000114315
4845,0.000124664
4846,0.000147397
4847,0.000184338
4848,0.000235506
4849,0.000298725
4850,0.000369546
4851,0.000441573
4852,0.00050726
4853,0.000559115
4854,0.000591069
4855,0.00059972
4856,0.000585085
4857,0.000550656
4858,0.000502704
4859,0.000449003
4860,0.000397291
4861,0.000353837
4862,0.000322449
4863,0.000304086
4864,0.000297113
4865,0.000298066
4866,0.000302701
4867,0.00030706
4868,0.00030831
4869,0.000305182
4870,0.000297953
4871,0.000288018
4872,0.000277218
4873,0.000267136
4874,0.000258565
4875,0.000251292
4876,0.000244249
4877,0.000235938
4878,0.00022499
4879,0.000210666
4880,0.000193138
4881,0.000173504
4882,0.00015354
4883,0.000135296
4884,0.000120651
4885,0.000110936
4886,0.000106678
4887,0.000107495
4888,0.000112151
4889,0.000118751
4890,0.00012508
4891,0.000129
4892,0.000128867
4893,0.000123833
4894,0.000113976
4895,0.000100217
4896,8.40E-05
4897,6.72E-05
4898,5.11E-05
4899,3.70E-05
4900,2.81E-05
4901,4.10E-05
4902,5.68E-05
4903,7.49E-05
4904,9.39E-05
4905,0.000112076
4906,0.000127363
4907,0.000137944
4908,0.00014268
4909,0.000141509
4910,0.000135652
4911,0.000127576
4912,0.000120723
4913,0.000119043
4914,0.000126435
4915,0.000146136
4916,0.000180121
4917,0.000228574
4918,0.000289516
4919,0.000358695
4920,0.000429882
4921,0.000495615
4922,0.000548355
4923,0.000581841
4924,0.00059235
4925,0.00057951
4926,0.000546433
4927,0.000499095
4928,0.000445114
4929,0.000392218
4930,0.0003468
4931,0.000312875
4932,0.000291639
4933,0.00028169
4934,0.000279766
4935,0.000281781
4936,0.000283897
4937,0.000283367
4938,0.000278968
4939,0.000270988
4940,0.000260796
4941,0.000250173
4942,0.000240624
4943,0.000232859
4944,0.000226596
4945,0.000220713
4946,0.000213682
4947,0.000204111
4948,0.000191232
4949,0.000175174
4950,0.00015697
4951,0.000138314
4952,0.000121164
4953,0.000107317
4954,9.80E-05
4955,9.38E-05
4956,9.44E-05
4957,9.85E-05
4958,0.000104501
4959,0.000110308
4960,0.000113993
4961,0.000114059
4962,0.000109737
4963,0.000101091
4964,8.89E-05
4965,7.46E-05
4966,5.97E-05
4967,4.54E-05
4968,3.29E-05
4969,3.08E-05
4970,4.48E-05
4971,6.21E-05
4972,8.18E-05
4973,0.000102597
4974,0.000122434
4975,0.000139093
4976,0.000150559
4977,0.000155545
4978,0.00015391
4979,0.00014688
4980,0.000136995
4981,0.000127815
4982,0.000123426
4983,0.000127862
4984,0.000144489
4985,0.000175419
4986,0.000221001
4987,0.000279447
4988,0.00034672
4989,0.000416781
4990,0.00048229
4991,0.000535702
4992,0.000570607
4993,0.000582988
4994,0.000572091
4995,0.000540634
4996,0.000494259
4997,0.000440373
4998,0.000386644
4999,0.000339545
5000,0.000303273
5001,0.000279269
5002,0.00026639
5003,0.000261611
5004,0.000261048
5005,0.000261011
5006,0.00025884
5007,0.000253348
5008,0.000244797
5009,0.000234489
5010,0.000224112
5011,0.000215074
5012,0.000208004
5013,0.000202575
5014,0.000197654
5015,0.000191723
5016,0.000183403
5017,0.00017192
5018,0.000157363
5019,0.000140686
5020,0.000123473
5021,0.000107561
5022,9.46E-05
5023,8.59E-05
5024,8.18E-05
5025,8.21E-05
5026,8.56E-05
5027,9.10E-05
5028,9.62E-05
5029,9.96E-05
5030,9.97E-05
5031,9.61E-05
5032,8.86E-05
5033,7.80E-05
5034,6.54E-05
5035,5.23E-05
5036,3.98E-05
5037,2.89E-05
5038,3.32E-05
5039,4.83E-05
5040,6.70E-05
5041,8.83E-05
5042,0.000110706
5043,0.000132095
5044,0.000150033
5045,0.000162322
5046,0.000167536
5047,0.000165459
5048,0.000157315
5049,0.000145709
5050,0.000134303
5051,0.000127302
5052,0.000128851
5053,0.000142429
5054,0.000170269
5055,0.000212872
5056,0.000268643
5057,0.000333768
5058,0.000402425
5059,0.000467428
5060,0.000521275
5061,0.000557445
5062,0.000571665
5063,0.000562815
5064,0.000533204
5065,0.000488111
5066,0.000434683
5067,0.000380476
5068,0.000331997
5069,0.000293604
5070,0.000266983
5071,0.000251266
5072,0.000243704
5073,0.000240645
5074,0.00023857
5075,0.000234917
5076,0.000228514
5077,0.000219574
5078,0.000209294
5079,0.00019924
5080,0.000190705
5081,0.000184243
5082,0.000179502
5083,0.000175368
5084,0.000170373
5085,0.000163181
5086,0.00015303
5087,0.000139973
5088,0.000124876
5089,0.000109193
5090,9.46E-05
5091,8.27E-05
5092,7.46E-05
5093,7.06E-05
5094,7.06E-05
5095,7.37E-05
5096,7.83E-05
5097,8.29E-05
5098,8.59E-05
5099,8.62E-05
5100,8.31E-05
5101,7.66E-05
5102,6.75E-05
5103,5.67E-05
5104,4.53E-05
5105,3.45E-05
5106,2.50E-05
5107,3.54E-05
5108,5.15E-05
5109,7.14E-05
5110,9.41E-05
5111,0.000117975
5112,0.000140755
5113,0.000159836
5114,0.00017286
5115,0.000178271
5116,0.000175784
5117,0.000166618
5118,0.000153427
5119,0.000139955
5120,0.000130501
5121,0.0001293
5122,0.000139917
5123,0.000164689
5124,0.000204257
5125,0.000257215
5126,0.000319979
5127,0.000386966
5128,0.000451181
5129,0.000505209
5130,0.000542466
5131,0.000558458
5132,0.000551719
5133,0.000524147
5134,0.000480628
5135,0.000428005
5136,0.000373672
5137,0.000324131
5138,0.000283873
5139,0.000254823
5140,0.000236407
5141,0.000226173
5142,0.000220733
5143,0.000216759
5144,0.000211788
5145,0.000204657
5146,0.0001955
5147,0.000185386
5148,0.000175731
5149,0.000167704
5150,0.000161785
5151,0.000157611
5152,0.000154119
5153,0.000149913
5154,0.000143729
5155,0.000134833
5156,0.000123247
5157,0.000109742
5158,9.56E-05
5159,8.25E-05
5160,7.16E-05
5161,6.41E-05
5162,6.04E-05
5163,6.02E-05
5164,6.27E-05
5165,6.66E-05
5166,7.06E-05
5167,7.33E-05
5168,7.36E-05
5169,7.10E-05
5170,6.55E-05
5171,5.77E-05
5172,4.85E-05
5173,3.88E-05
5174,2.95E-05
5175,2.14E-05
5176,3.72E-05
5177,5.42E-05
5178,7.51E-05
5179,9.90E-05
5180,0.000124162
5181,0.000148125
5182,0.000168178
5183,0.000181822
5184,0.000187391
5185,0.000184537
5186,0.000174467
5187,0.000159869
5188,0.000144546
5189,0.000132859
5190,0.000129105
5191,0.00013691
5192,0.000158694
5193,0.000195219
5194,0.000245266
5195,0.000305487
5196,0.000370559
5197,0.000433713
5198,0.000487665
5199,0.000525814
5200,0.000543488
5201,0.000538894
5202,0.000513522
5203,0.000471841
5204,0.000420354
5205,0.000366244
5206,0.000315967
5207,0.000274123
5208,0.000242866
5209,0.000221925
5210,0.000209168
5211,0.000201488
5212,0.000195766
5213,0.000189643
5214,0.000181954
5215,0.000172739
5216,0.000162915
5217,0.000153732
5218,0.000146224
5219,0.000140799
5220,0.000137099
5221,0.000134126
5222,0.000130583
5223,0.000125294
5224,0.000117567
5225,0.000107397
5226,9.55E-05
5227,8.29E-05
5228,7.12E-05
5229,6.14E-05
5230,5.47E-05
5231,5.12E-05
5232,5.08E-05
5233,5.28E-05
5234,5.61E-05
5235,5.94E-05
5236,6.17E-05
5237,6.20E-05
5238,5.99E-05
5239,5.53E-05
5240,4.88E-05
5241,4.10E-05
5242,3.28E-05
5243,2.50E-05
5244,1.81E-05
5245,3.87E-05
5246,5.64E-05
5247,7.81E-05
5248,0.000102928
5249,0.000129052
5250,0.000153948
5251,0.000174767
5252,0.000188895
5253,0.000194576
5254,0.000191406
5255,0.000180576
5256,0.000164789
5257,0.000147875
5258,0.000134229
5259,0.000128174
5260,0.000133369
5261,0.000152291
5262,0.000185814
5263,0.000232893
5264,0.000290425
5265,0.000353365
5266,0.000415204
5267,0.000468829
5268,0.000507673
5269,0.000526921
5270,0.000524484
5271,0.000501444
5272,0.000461838
5273,0.000411793
5274,0.000358243
5275,0.000307559
5276,0.000264423
5277,0.000231207
5278,0.000207948
5279,0.000192843
5280,0.000183086
5281,0.000175775
5282,0.00016866
5283,0.000160568
5284,0.000151433
5285,0.000142005
5286,0.000133356
5287,0.000126379
5288,0.000121415
5289,0.000118116
5290,0.000115564
5291,0.000112577
5292,0.000108078
5293,0.000101426
5294,9.26E-05
5295,8.22E-05
5296,7.12E-05
5297,6.08E-05
5298,5.22E-05
5299,4.61E-05
5300,4.29E-05
5301,4.24E-05
5302,4.39E-05
5303,4.66E-05
5304,4.95E-05
5305,5.14E-05
5306,5.17E-05
5307,4.99E-05
5308,4.61E-05
5309,4.07E-05
5310,3.42E-05
5311,2.74E-05
5312,2.08E-05
5313,1.51E-05
5314,3.97E-05
5315,5.79E-05
5316,8.02E-05
5317,0.000105657
5318,0.00013247
5319,0.000158017
5320,0.000179366
5321,0.000193823
5322,0.000199563
5323,0.000196137
5324,0.000184712
5325,0.000167982
5326,0.000149778
5327,0.000134489
5328,0.00012643
5329,0.000129262
5330,0.000145496
5331,0.000176097
5332,0.000220194
5333,0.00027493
5334,0.000335555
5335,0.000395849
5336,0.000448914
5337,0.000488258
5338,0.000508966
5339,0.000508676
5340,0.000488073
5341,0.000450748
5342,0.000402425
5343,0.000349754
5344,0.000298985
5345,0.000254858
5346,0.00021995
5347,0.000194601
5348,0.000177348
5349,0.000165691
5350,0.000156953
5351,0.000148997
5352,0.000140638
5353,0.000131696
5354,0.000122746
5355,0.00011468
5356,0.000108246
5357,0.000103716
5358,0.000100764
5359,9.86E-05
5360,9.60E-05
5361,9.22E-05
5362,8.66E-05
5363,7.90E-05
5364,7.00E-05
5365,6.05E-05
5366,5.14E-05
5367,4.39E-05
5368,3.85E-05
5369,3.56E-05
5370,3.50E-05
5371,3.62E-05
5372,3.84E-05
5373,4.07E-05
5374,4.23E-05
5375,4.25E-05
5376,4.11E-05
5377,3.80E-05
5378,3.35E-05
5379,2.82E-05
5380,2.25E-05
5381,1.72E-05
5382,1.24E-05
5383,4.03E-05
5384,5.87E-05
5385,8.13E-05
5386,0.000107112
5387,0.000134291
5388,0.000160182
5389,0.000181806
5390,0.000196424
5391,0.000202167
5392,0.000198548
5393,0.000186706
5394,0.000169304
5395,0.000150137
5396,0.000133553
5397,0.000123822
5398,0.000124574
5399,0.000138329
5400,0.000166131
5401,0.00020727
5402,0.000259141
5403,0.000317306
5404,0.000375859
5405,0.000428153
5406,0.000467813
5407,0.000489861
5408,0.00049169
5409,0.000473599
5410,0.000438727
5411,0.000392374
5412,0.000340875
5413,0.000290333
5414,0.000245516
5415,0.000209193
5416,0.000182001
5417,0.000162814
5418,0.000149444
5419,0.000139442
5420,0.000130783
5421,0.00012227
5422,0.000113609
5423,0.000105199
5424,9.77E-05
5425,9.19E-05
5426,8.77E-05
5427,8.51E-05
5428,8.32E-05
5429,8.11E-05
5430,7.79E-05
5431,7.31E-05
5432,6.66E-05
5433,5.89E-05
5434,5.08E-05
5435,4.31E-05
5436,3.66E-05
5437,3.19E-05
5438,2.92E-05
5439,2.86E-05
5440,2.94E-05
5441,3.12E-05
5442,3.31E-05
5443,3.44E-05
5444,3.46E-05
5445,3.34E-05
5446,3.09E-05
5447,2.73E-05
5448,2.29E-05
5449,1.84E-05
5450,1.40E-05
5451,1.01E-05
5452,4.03E-05
5453,5.87E-05
5454,8.14E-05
5455,0.000107238
5456,0.000134447
5457,0.000160361
5458,0.000181997
5459,0.0001966
5460,0.000202286
5461,0.000198542
5462,0.000186468
5463,0.000168676
5464,0.000148892
5465,0.000131379
5466,0.00012033
5467,0.00011931
5468,0.000130826
5469,0.000155982
5470,0.000194226
5471,0.000243205
5472,0.000298803
5473,0.000355454
5474,0.000406793
5475,0.000446597
5476,0.000469862
5477,0.000473763
5478,0.000458228
5479,0.000425944
5480,0.000381771
5481,0.000331708
5482,0.000281682
5483,0.000236471
5484,0.000199016
5485,0.000170238
5486,0.000149344
5487,0.000134454
5488,0.000123347
5489,0.000114111
5490,0.000105537
5491,9.72E-05
5492,8.94E-05
5493,8.26E-05
5494,7.72E-05
5495,7.35E-05
5496,7.11E-05
5497,6.95E-05
5498,6.77E-05
5499,6.50E-05
5500,6.10E-05
5501,5.56E-05
5502,4.91E-05
5503,4.22E-05
5504,3.57E-05
5505,3.01E-05
5506,2.61E-05
5507,2.38E-05
5508,2.31E-05
5509,2.37E-05
5510,2.51E-05
5511,2.65E-05
5512,2.76E-05
5513,2.78E-05
5514,2.69E-05
5515,2.48E-05
5516,2.19E-05
5517,1.84E-05
5518,1.48E-05
5519,1.12E-05
5520,8.15E-06
5521,3.99E-05
5522,5.81E-05
5523,8.05E-05
5524,0.000106031
5525,0.000132931
5526,0.000158549
5527,0.000179928
5528,0.000194341
5529,0.00019991
5530,0.000196108
5531,0.000183991
5532,0.000166094
5533,0.000146039
5534,0.000127973
5535,0.000115967
5536,0.000113498
5537,0.000123033
5538,0.000145725
5539,0.00018117
5540,0.000227268
5541,0.000280233
5542,0.000334858
5543,0.000385083
5544,0.000424873
5545,0.000449229
5546,0.000455136
5547,0.000442168
5548,0.000412563
5549,0.000370739
5550,0.000322339
5551,0.000273096
5552,0.000227775
5553,0.000189469
5554,0.00015937
5555,0.000137003
5556,0.00012079
5557,0.000108735
5558,9.90E-05
5559,9.05E-05
5560,8.25E-05
5561,7.53E-05
5562,6.91E-05
5563,6.43E-05
5564,6.10E-05
5565,5.89E-05
5566,5.74E-05
5567,5.59E-05
5568,5.36E-05
5569,5.03E-05
5570,4.58E-05
5571,4.04E-05
5572,3.47E-05
5573,2.92E-05
5574,2.45E-05
5575,2.11E-05
5576,1.91E-05
5577,1.85E-05
5578,1.89E-05
5579,1.99E-05
5580,2.11E-05
5581,2.19E-05
5582,2.20E-05
5583,2.13E-05
5584,1.97E-05
5585,1.74E-05
5586,1.46E-05
5587,1.17E-05
5588,8.93E-06
5589,6.47E-06
5590,3.89E-05
5591,5.67E-05
5592,7.86E-05
5593,0.000103535
5594,0.000129801
5595,0.000154811
5596,0.000175678
5597,0.00018973
5598,0.000195125
5599,0.000191331
5600,0.000179352
5601,0.000161626
5602,0.00014164
5603,0.000123385
5604,0.000110783
5605,0.000107189
5606,0.000115015
5607,0.000135443
5608,0.000168212
5609,0.000211474
5610,0.000261778
5611,0.000314285
5612,0.000363266
5613,0.000402894
5614,0.000428208
5615,0.000436031
5616,0.000425603
5617,0.000398728
5618,0.000359375
5619,0.00031283
5620,0.00026461
5621,0.000219448
5622,0.000180569
5623,0.000149416
5624,0.000125817
5625,0.000108481
5626,9.56E-05
5627,8.56E-05
5628,7.71E-05
5629,6.95E-05
5630,6.29E-05
5631,5.73E-05
5632,5.30E-05
5633,5.01E-05
5634,4.82E-05
5635,4.69E-05
5636,4.56E-05
5637,4.38E-05
5638,4.11E-05
5639,3.74E-05
5640,3.29E-05
5641,2.82E-05
5642,2.37E-05
5643,1.98E-05
5644,1.69E-05
5645,1.52E-05
5646,1.46E-05
5647,1.48E-05
5648,1.56E-05
5649,1.65E-05
5650,1.72E-05
5651,1.73E-05
5652,1.67E-05
5653,1.55E-05
5654,1.36E-05
5655,1.15E-05
5656,9.19E-06
5657,7.00E-06
5658,5.07E-06
5659,3.75E-05
5660,5.47E-05
5661,7.58E-05
5662,9.98E-05
5663,0.000125171
5664,0.000149285
5665,0.000169399
5666,0.000182933
5667,0.000188101
5668,0.000184377
5669,0.000172706
5670,0.00015541
5671,0.000135812
5672,0.000117716
5673,0.00010486
5674,0.000100458
5675,0.000106845
5676,0.000125222
5677,0.000155461
5678,0.000195961
5679,0.000243607
5680,0.000293936
5681,0.000341561
5682,0.000380888
5683,0.000407019
5684,0.000416644
5685,0.000408691
5686,0.000384549
5687,0.000347748
5688,0.000303207
5689,0.000256223
5690,0.000211474
5691,0.000172295
5692,0.000140356
5693,0.000115768
5694,9.75E-05
5695,8.40E-05
5696,7.37E-05
5697,6.53E-05
5698,5.82E-05
5699,5.21E-05
5700,4.71E-05
5701,4.33E-05
5702,4.07E-05
5703,3.90E-05
5704,3.79E-05
5705,3.68E-05
5706,3.53E-05
5707,3.31E-05
5708,3.01E-05
5709,2.65E-05
5710,2.27E-05
5711,1.90E-05
5712,1.58E-05
5713,1.34E-05
5714,1.20E-05
5715,1.14E-05
5716,1.16E-05
5717,1.21E-05
5718,1.28E-05
5719,1.33E-05
5720,1.34E-05
5721,1.29E-05
5722,1.20E-05
5723,1.06E-05
5724,8.88E-06
5725,7.11E-06
5726,5.42E-06
5727,3.93E-06
5728,3.58E-05
5729,5.21E-05
5730,7.22E-05
5731,9.51E-05
5732,0.000119206
5733,0.000142169
5734,0.000161319
5735,0.000174194
5736,0.000179088
5737,0.000175488
5738,0.000164279
5739,0.000147645
5740,0.000128723
5741,0.000111101
5742,9.83E-05
5743,9.34E-05
5744,9.86E-05
5745,0.000115151
5746,0.000143021
5747,0.000180855
5748,0.000225873
5749,0.000273987
5750,0.000320161
5751,0.000359052
5752,0.000385846
5753,0.000397128
5754,0.000391548
5755,0.000370097
5756,0.000335883
5757,0.000293463
5758,0.000247899
5759,0.000203801
5760,0.000164589
5761,0.000132132
5762,0.0001068
5763,8.78E-05
5764,7.38E-05
5765,6.33E-05
5766,5.51E-05
5767,4.83E-05
5768,4.28E-05
5769,3.83E-05
5770,3.50E-05
5771,3.27E-05
5772,3.13E-05
5773,3.03E-05
5774,2.94E-05
5775,2.82E-05
5776,2.64E-05
5777,2.40E-05
5778,2.11E-05
5779,1.80E-05
5780,1.50E-05
5781,1.25E-05
5782,1.05E-05
5783,9.32E-06
5784,8.82E-06
5785,8.88E-06
5786,9.29E-06
5787,9.79E-06
5788,1.02E-05
5789,1.02E-05
5790,9.89E-06
5791,9.15E-06
5792,8.08E-06
5793,6.79E-06
5794,5.44E-06
5795,4.15E-06
5796,3.01E-06
5797,3.36E-05
5798,4.90E-05
5799,6.79E-05
5800,8.94E-05
5801,0.000112116
5802,0.000133712
5803,0.000151717
5804,0.000163816
5805,0.000168397
5806,0.000164969
5807,0.000154352
5808,0.000138582
5809,0.000120585
5810,0.000103712
5811,9.13E-05
5812,8.61E-05
5813,9.04E-05
5814,0.000105317
5815,0.000130984
5816,0.000166265
5817,0.000208704
5818,0.000254584
5819,0.000299222
5820,0.000337538
5821,0.000364826
5822,0.000377594
5823,0.000374246
5824,0.000355403
5825,0.000323772
5826,0.000283553
5827,0.00023957
5828,0.000196346
5829,0.00015736
5830,0.000124653
5831,9.88E-05
5832,7.93E-05
5833,6.50E-05
5834,5.43E-05
5835,4.63E-05
5836,3.99E-05
5837,3.49E-05
5838,3.09E-05
5839,2.80E-05
5840,2.60E-05
5841,2.48E-05
5842,2.39E-05
5843,2.32E-05
5844,2.22E-05
5845,2.08E-05
5846,1.89E-05
5847,1.66E-05
5848,1.41E-05
5849,1.18E-05
5850,9.71E-06
5851,8.16E-06
5852,7.18E-06
5853,6.74E-06
5854,6.75E-06
5855,7.03E-06
5856,7.40E-06
5857,7.67E-06
5858,7.72E-06
5859,7.47E-06
5860,6.91E-06
5861,6.10E-06
5862,5.13E-06
5863,4.11E-06
5864,3.13E-06
5865,2.27E-06
5866,3.12E-05
5867,4.55E-05
5868,6.30E-05
5869,8.31E-05
5870,0.000104138
5871,0.000124195
5872,0.000140916
5873,0.000152145
5874,0.000156383
5875,0.000153167
5876,0.000143247
5877,0.000128503
5878,0.000111634
5879,9.57E-05
5880,8.39E-05
5881,7.87E-05
5882,8.23E-05
5883,9.58E-05
5884,0.000119432
5885,0.000152281
5886,0.000192201
5887,0.000235838
5888,0.000278861
5889,0.000316458
5890,0.000344054
5891,0.00035811
5892,0.000356816
5893,0.000340461
5894,0.000311371
5895,0.000273404
5896,0.000231142
5897,0.000189001
5898,0.000150494
5899,0.000117801
5900,9.17E-05
5901,7.19E-05
5902,5.73E-05
5903,4.67E-05
5904,3.88E-05
5905,3.29E-05
5906,2.83E-05
5907,2.48E-05
5908,2.22E-05
5909,2.05E-05
5910,1.94E-05
5911,1.87E-05
5912,1.81E-05
5913,1.73E-05
5914,1.62E-05
5915,1.47E-05
5916,1.29E-05
5917,1.10E-05
5918,9.10E-06
5919,7.49E-06
5920,6.25E-06
5921,5.46E-06
5922,5.10E-06
5923,5.07E-06
5924,5.27E-06
5925,5.53E-06
5926,5.73E-06
5927,5.76E-06
5928,5.57E-06
5929,5.15E-06
5930,4.55E-06
5931,3.83E-06
5932,3.07E-06
5933,2.34E-06
5934,1.69E-06
5935,2.87E-05
5936,4.17E-05
5937,5.78E-05
5938,7.62E-05
5939,9.55E-05
5940,0.000113924
5941,0.000129258
5942,0.000139553
5943,0.000143427
5944,0.000140452
5945,0.000131309
5946,0.000117712
5947,0.000102128
5948,8.74E-05
5949,7.63E-05
5950,7.14E-05
5951,7.44E-05
5952,8.67E-05
5953,0.000108429
5954,0.000138967
5955,0.000176435
5956,0.000217826
5957,0.000259153
5958,0.000295882
5959,0.000323582
5960,0.000338702
5961,0.000339255
5962,0.000325234
5963,0.000298615
5964,0.000262926
5965,0.000222504
5966,0.000181645
5967,0.000143863
5968,0.000111445
5969,8.54E-05
5970,6.54E-05
5971,5.08E-05
5972,4.02E-05
5973,3.25E-05
5974,2.69E-05
5975,2.28E-05
5976,1.97E-05
5977,1.75E-05
5978,1.60E-05
5979,1.51E-05
5980,1.45E-05
5981,1.39E-05
5982,1.33E-05
5983,1.24E-05
5984,1.13E-05
